District,Municipality,Administrative Unit,pPS,pPD,pPSPD,pOP,pInvalid,Eligible Voters,Total Eligible Votes,Total Votes,pTurnout
Tirane,Tirane,Njesia Nr. 10,0.5015865063460254,0.3799265197060788,1.3202197802197801,0.11848697394789579,0.00992063492063492,23597,11976,12096,0.5126075348561258
Tirane,Tirane,Njesia Nr. 11,0.4538382154481226,0.4308962451377312,1.0532424465733234,0.11526553941414623,0.03982621288921072,50918,25194,26239,0.5153187477905652
Tirane,Vore,Berxull,0.3752144082332762,0.4914236706689537,0.7635253054101222,0.13336192109777015,0.04465383039737812,8569,4664,4882,0.5697280896253939
Tirane,Vore,Preze,0.6080202312138728,0.33489884393063585,1.8155339805825244,0.05708092485549133,0.048143053645116916,5396,2768,2908,0.5389177168272795
Tirane,Vore,Vore,0.6072507552870091,0.3004229607250755,2.0213193885760257,0.09232628398791541,0.049724391364262745,16088,8275,8708,0.5412729985082049
Vlore,Delvine,Delvine,0.5157459989674755,0.3477026329375323,1.4832962138084633,0.13655136809499224,0.05970873786407767,11881,3874,4120,0.3467721572258227
Vlore,Delvine,Vergo,0.5539170506912442,0.31981566820276497,1.7319884726224783,0.12626728110599078,0.0638481449525453,2963,1085,1159,0.39115761052986836
Vlore,Finiq,Aliko,0.42759795570698467,0.4957410562180579,0.8625429553264605,0.07666098807495741,0.04862236628849271,5108,587,617,0.12079091620986687
Vlore,Finiq,Dhiver,0.6656,0.2528,2.632911392405063,0.0816,0.07817109144542773,5554,625,678,0.12207418077061577
Vlore,Finiq,Finiq,0.5723951285520974,0.2882273342354533,1.9859154929577465,0.13937753721244925,0.060991105463786534,5426,739,787,0.1450423884998157
Vlore,Finiq,Livadhja,0.5502861815208504,0.3793949304987735,1.4504310344827587,0.07031888798037612,0.07348484848484849,9046,1223,1320,0.14592084899403052
Vlore,Finiq,Mesopotam,0.5555555555555556,0.36953807740324596,1.5033783783783783,0.0749063670411985,0.05875440658049354,5742,801,851,0.14820619993033787
Vlore,Himare,Himare,0.5429141716566867,0.39241516966067863,1.3835198372329602,0.06467065868263473,0.011444356748224152,12042,2505,2534,0.21043016110280685
Vlore,Himare,Hore Vranisht,0.8097072419106317,0.11556240369799692,7.006666666666667,0.07473035439137134,0.02625656414103526,2811,1298,1333,0.47420846673781575
Vlore,Himare,Lukove,0.529923273657289,0.36879795396419435,1.4368932038834952,0.10127877237851662,0.02977667493796526,7977,1955,2015,0.2526012285320296
Vlore,Konispol,Konsipol,0.6110716820440029,0.35060326472675657,1.742914979757085,0.0383250532292406,0.05815508021390375,2459,1409,1496,0.6083773891825945
Vlore,Konispol,Markat,0.5865128660159716,0.38864241348713396,1.5091324200913243,0.024844720496894408,0.06239600665557404,2435,1127,1202,0.49363449691991784
Vlore,Konispol,Xarre,0.5140794223826715,0.3046931407942238,1.6872037914691944,0.1812274368231047,0.07419786096256685,6447,1385,1496,0.23204591282767179
Vlore,Sarande,Ksamil,0.5348334054521852,0.337083513630463,1.5866495507060334,0.1280830809173518,0.05014385532264694,7243,2311,2433,0.335910534308988
Vlore,Sarande,Sarande,0.5232585783342578,0.33925033679372374,1.54239663629993,0.1374910848720184,0.048699585375047115,39846,12619,13265,0.3329066907594238
Vlore,Selenice,Armen,0.6118493909191584,0.28903654485049834,2.1168582375478926,0.0991140642303433,0.058394160583941604,5228,1806,1918,0.36687069625095636
Vlore,Selenice,Brataj,0.6163101604278075,0.2787433155080214,2.211031175059952,0.10494652406417113,0.0573408947700063,3572,1496,1587,0.4442889137737962
Vlore,Selenice,Kote,0.6308724832214765,0.30393096836049854,2.0757097791798107,0.06519654841802493,0.033364226135310475,5052,2086,2158,0.4271575613618369
Vlore,Selenice,Selenice,0.6053008595988538,0.32593123209169056,1.8571428571428572,0.06876790830945559,0.05548037889039242,5463,1396,1478,0.2705473183232656
Vlore,Selenice,Sevaster,0.5117845117845118,0.3872053872053872,1.3217391304347825,0.10101010101010101,0.05813953488372093,2258,891,946,0.41895482728077943
Vlore,Selenice,Vllahine,0.600842302292934,0.33692091717360784,1.7833333333333334,0.062236780533458116,0.04683318465655665,5283,2137,2242,0.4243800870717395
Vlore,Vlore,Novosele (VL),0.6131315596778131,0.3029045643153527,2.024174053182917,0.08396387600683426,0.0572940635066728,13461,4097,4346,0.3228586286308595
Vlore,Vlore,Orikum,0.5732153752287981,0.2806589383770592,2.042391304347826,0.14612568639414278,0.049303944315545245,9333,3278,3448,0.3694417657773492
Vlore,Vlore,Qender-Vlore,0.5811985898942421,0.318213866039953,1.826440177252585,0.10058754406580493,0.05149353544360232,15191,4255,4486,0.2953064314396682
Vlore,Vlore,Shushice,0.6416412047140987,0.25578350065473593,2.508532423208191,0.10257529463116544,0.05134575569358178,7561,2291,2415,0.3194021954767888
Vlore,Vlore,Vlore,0.5920666562143033,0.30349183595762314,1.950848708487085,0.10444150782807356,0.03618073095438551,119046,44647,46323,0.38911849201149135
